SalePrice,TotalArea,LivingArea,Neighborhood,PropertyType,BuildingQuality,Bedrooms,TotalRooms,Bathrooms,Floors,ConstructionMaterial,UtilitiesLevel,OwnershipType,YearBuilt,YearRemodel,YearSold
285000,10678,2872,NoRidge,1Fam,8,4,9,2.5,1.5Fin,HdBoard,AllPub,PConc,1992,2000,2007
119500,6951,923,Mitchel,1Fam,5,3,5,1.0,1Story,HdBoard,AllPub,CBlock,1984,1985,2008
115000,3950,1224,OldTown,1Fam,6,3,5,1.0,1.5Fin,MetalSd,AllPub,CBlock,1926,2004,2009
154900,7681,1343,Crawfor,1Fam,5,3,7,1.5,1.5Fin,Wd Sdng,AllPub,BrkTil,1921,1950,2009
93000,8335,1124,Edwards,1Fam,5,3,5,1.0,1Story,Wd Sdng,AllPub,Slab,1954,1954,2006
250000,11170,2514,Timber,1Fam,7,4,8,2.5,2Story,MetalSd,AllPub,Wood,1990,1991,2006
392500,5587,1652,Crawfor,TwnhsE,8,2,5,2.0,1Story,CemntBd,AllPub,PConc,2008,2008,2008
745000,15623,4476,NoRidge,1Fam,10,4,10,3.5,2Story,Wd Sdng,AllPub,PConc,1996,1996,2007
120000,10800,1130,OldTown,1Fam,5,2,5,1.0,1Story,Stucco,AllPub,BrkTil,1920,1950,2006
186700,35133,1572,Timber,1Fam,5,3,5,1.5,1Story,MetalSd,AllPub,CBlock,1963,1963,2007
104900,9738,1221,Edwards,1Fam,5,4,7,1.0,1.5Fin,AsbShng,AllPub,BrkTil,1924,1950,2006
95000,10615,1699,OldTown,2fmCon,3,3,7,2.0,2Story,HdBoard,AllPub,CBlock,1900,1970,2009
262000,12461,1624,NoRidge,1Fam,8,2,5,2.0,1Story,ImStucc,AllPub,PConc,1994,1995,2006
195000,8935,1660,CollgCr,1Fam,7,3,7,2.5,2Story,VinylSd,AllPub,PConc,2002,2002,2009
189000,7500,1804,Gilbert,1Fam,7,3,7,2.5,2Story,VinylSd,AllPub,PConc,1999,1999,2010
168000,32463,1622,Mitchel,2fmCon,4,3,7,1.0,1Story,MetalSd,AllPub,CBlock,1961,1975,2007
174000,2645,1441,Somerst,Twnhs,8,2,5,2.5,2Story,MetalSd,AllPub,PConc,1999,2000,2007
125000,9600,1472,OldTown,1Fam,5,3,6,1.0,1.5Fin,VinylSd,AllPub,PConc,1925,1994,2007
165000,4500,1224,Mitchel,TwnhsE,6,2,5,2.0,1Story,VinylSd,AllPub,PConc,1999,1999,2009
158000,9364,1352,Sawyer,1Fam,6,4,7,1.5,2Story,HdBoard,AllPub,CBlock,1969,1969,2010
176000,8029,1456,Gilbert,1Fam,6,3,8,2.5,2Story,VinylSd,AllPub,PConc,2005,2005,2008
219210,14054,1863,Gilbert,1Fam,7,4,9,2.5,2Story,VinylSd,AllPub,PConc,2006,2006,2006
144000,8850,1690,OldTown,1Fam,7,3,7,1.0,2.5Unf,MetalSd,AllPub,BrkTil,1916,1950,2006
178000,9100,1212,CollgCr,1Fam,7,3,6,2.0,1Story,VinylSd,AllPub,PConc,2001,2001,2009
148000,11235,1382,Sawyer,1Fam,4,3,6,1.5,1Story,HdBoard,AllPub,CBlock,1963,1979,2006
116050,9353,864,NAmes,1Fam,4,3,5,1.0,1Story,MetalSd,AllPub,CBlock,1970,1970,2006
197900,10400,1779,CollgCr,1Fam,7,3,6,2.5,2Story,VinylSd,AllPub,PConc,1998,1998,2009
117000,6000,1348,BrkSide,1Fam,5,3,5,1.0,1.5Fin,Wd Sdng,AllPub,BrkTil,1925,1997,2009
213000,9750,1630,CollgCr,1Fam,7,3,6,2.0,1Story,VinylSd,AllPub,PConc,2000,2001,2009
153500,10140,1074,NWAmes,1Fam,5,3,6,1.5,1Story,HdBoard,AllPub,CBlock,1975,1975,2006
271900,14684,2196,SawyerW,1Fam,7,3,7,2.0,1Story,HdBoard,AllPub,CBlock,1990,1991,2009
107000,8900,1056,SawyerW,1Fam,4,2,5,1.0,1Story,HdBoard,AllPub,CBlock,1966,1966,2006
200000,9135,1700,CollgCr,1Fam,6,3,7,2.0,1Story,VinylSd,AllPub,PConc,2003,2003,2006
140000,7763,1283,NAmes,1Fam,5,3,6,1.0,1Story,MetalSd,AllPub,CBlock,1962,1980,2008
290000,10182,1660,Somerst,1Fam,8,3,8,2.0,1Story,VinylSd,AllPub,PConc,2006,2006,2006
189000,11218,1845,SawyerW,1Fam,6,3,8,2.5,2Story,Wd Sdng,AllPub,PConc,1992,1992,2010
164000,12134,1752,Gilbert,1Fam,8,4,8,2.0,1.5Fin,Wd Sdng,AllPub,Wood,1988,2005,2010
113000,9340,672,Edwards,1Fam,4,2,4,1.0,1Story,MetalSd,AllPub,CBlock,1941,1950,2009
145000,10246,960,Sawyer,1Fam,4,0,3,0.0,SLvl,VinylSd,AllPub,CBlock,1965,2001,2006
134500,10205,999,NAmes,1Fam,5,3,6,1.0,SFoyer,MetalSd,AllPub,CBlock,1962,1962,2006
125000,7094,894,Sawyer,1Fam,5,3,5,1.0,1Story,VinylSd,AllPub,CBlock,1966,1966,2007
112000,8930,1902,Sawyer,Duplex,6,4,8,2.0,1.5Fin,VinylSd,AllPub,Slab,1978,1978,2010
229456,8640,1314,Somerst,1Fam,8,3,6,2.0,1Story,CemntBd,AllPub,PConc,2009,2009,2009
80500,6240,912,BrkSide,1Fam,4,2,3,1.0,1.5Fin,AsbShng,AllPub,Slab,1947,1950,2006
91500,1680,1218,BrDale,Twnhs,6,3,7,1.5,2Story,CemntBd,AllPub,CBlock,1971,1971,2006
115000,7800,912,NAmes,1Fam,5,2,5,1.0,1Story,Wd Sdng,AllPub,CBlock,1964,1964,2006
134000,8250,1211,Sawyer,1Fam,5,3,5,1.0,1Story,HdBoard,AllPub,CBlock,1968,1968,2008
143000,10496,1846,NAmes,1Fam,6,3,7,2.0,1.5Fin,Wd Sdng,AllPub,CBlock,1949,1950,2007
137900,10680,2136,NAmes,1Fam,5,4,7,2.0,1Story,Wd Sdng,AllPub,CBlock,1951,1951,2006
184000,15384,1490,Gilbert,1Fam,7,3,8,2.5,2Story,VinylSd,AllPub,PConc,2004,2005,2008
145000,10482,1138,NAmes,1Fam,6,3,6,1.0,SLvl,VinylSd,AllPub,CBlock,1958,1958,2007
214000,14598,1933,Somerst,1Fam,6,4,9,2.5,2Story,VinylSd,AllPub,PConc,2007,2007,2008
147000,8872,912,NAmes,1Fam,5,2,5,1.0,1Story,VinylSd,AllPub,CBlock,1965,2008,2008
367294,8769,1702,NridgHt,TwnhsE,9,1,7,1.5,1Story,MetalSd,AllPub,PConc,2008,2008,2008
127000,7910,1507,NAmes,1Fam,5,4,7,2.0,SLvl,BrkFace,AllPub,CBlock,1960,1960,2008
190000,18890,2620,Sawyer,Duplex,5,4,12,3.0,1.5Fin,Plywood,AllPub,CBlock,1977,1977,2007
132500,7728,1190,NAmes,Duplex,5,3,6,1.0,SLvl,Wd Sdng,AllPub,CBlock,1962,1962,2006
101800,9842,1224,NAmes,Duplex,4,2,6,2.0,1Story,HdBoard,AllPub,Slab,1962,1962,2007
142000,12160,1188,NAmes,1Fam,5,3,6,1.0,1Story,Plywood,AllPub,CBlock,1959,1959,2010
130000,8525,1964,SWISU,1Fam,5,4,7,1.5,2Story,MetalSd,AllPub,PConc,1911,1950,2008
138887,13132,1784,Crawfor,1Fam,5,4,9,1.5,2Story,Wd Sdng,AllPub,BrkTil,1914,1950,2006
175500,2628,1626,NridgHt,Twnhs,7,2,6,2.5,2Story,VinylSd,AllPub,PConc,2003,2003,2010
195000,12393,1948,CollgCr,1Fam,7,4,8,2.5,2Story,VinylSd,AllPub,PConc,2004,2005,2006
142500,13072,1141,SawyerW,1Fam,6,3,6,1.5,1Story,VinylSd,AllPub,PConc,2005,2005,2006
265900,9037,1484,Timber,1Fam,8,2,6,2.0,1Story,VinylSd,AllPub,PConc,2006,2006,2007
224900,8158,1768,CollgCr,1Fam,7,3,8,2.5,2Story,VinylSd,AllPub,PConc,2003,2003,2008
248328,9849,1689,Somerst,1Fam,7,3,7,2.0,1Story,VinylSd,AllPub,PConc,2007,2007,2007
170000,10625,1173,NWAmes,1Fam,7,3,6,2.0,SFoyer,Plywood,AllPub,CBlock,1974,1974,2010
465000,13891,2076,NridgHt,1Fam,10,2,7,2.5,1Story,VinylSd,AllPub,PConc,2006,2006,2006
230000,11435,1517,Crawfor,1Fam,8,3,7,1.0,2Story,BrkFace,AllPub,PConc,1929,1950,2006
178000,12090,1868,NWAmes,1Fam,6,3,7,3.5,SLvl,VinylSd,AllPub,CBlock,1984,2003,2007
186500,8125,1553,Somerst,1Fam,7,3,6,2.5,2Story,VinylSd,AllPub,PConc,2005,2006,2006
169900,12328,1034,Mitchel,1Fam,6,3,6,1.0,SLvl,HdBoard,AllPub,CBlock,1976,1976,2010
129500,9600,2058,OldTown,1Fam,6,3,8,1.5,2.5Unf,AsbShng,AllPub,BrkTil,1917,1950,2008
119000,7200,988,NAmes,1Fam,5,3,6,1.0,1Story,MetalSd,AllPub,CBlock,1950,1950,2007
244000,11160,2110,NAmes,1Fam,7,3,8,2.5,1Story,BrkFace,AllPub,CBlock,1968,1968,2010
171750,3136,1405,NridgHt,TwnhsE,7,2,6,2.0,1Story,VinylSd,AllPub,PConc,2003,2003,2006
130000,9858,874,Mitchel,1Fam,5,3,5,1.0,1Story,HdBoard,AllPub,CBlock,1968,1968,2009
294000,17542,2167,Veenker,1Fam,7,3,9,2.5,2Story,Wd Sdng,AllPub,CBlock,1974,2003,2007
165400,6931,1656,Edwards,1Fam,7,3,7,2.5,2Story,VinylSd,AllPub,PConc,2003,2004,2008
127500,6240,1367,BrkSide,1Fam,6,3,6,1.0,1.5Fin,Wd Sdng,AllPub,BrkTil,1931,1950,2007
301500,14303,1987,NoRidge,1Fam,8,2,7,2.0,1Story,HdBoard,AllPub,PConc,1994,1994,2008
99900,4060,864,Edwards,1Fam,5,2,4,1.0,1Story,Wd Sdng,AllPub,PConc,1922,1950,2009
190000,9587,1166,Gilbert,1Fam,7,2,5,2.0,SLvl,VinylSd,AllPub,PConc,2005,2005,2008
151000,9750,1054,NAmes,1Fam,6,3,6,1.5,1Story,HdBoard,AllPub,CBlock,1969,1969,2008
181000,24682,1675,Gilbert,1Fam,6,3,7,2.5,2Story,VinylSd,AllPub,PConc,1999,1999,2009
128900,9600,1050,NAmes,1Fam,5,2,5,1.0,1Story,MetalSd,AllPub,CBlock,1956,1956,2009
161500,11250,1788,ClearCr,1Fam,4,5,8,1.0,1.5Fin,Wd Sdng,AllPub,CBlock,1957,1989,2009
180500,13515,1824,BrkSide,1Fam,6,3,8,1.0,2Story,Wd Sdng,AllPub,PConc,1919,1950,2007
181000,4060,1337,NAmes,TwnhsE,6,2,5,2.0,1Story,MetalSd,AllPub,PConc,1998,1999,2008
183900,3735,1452,Somerst,TwnhsE,7,3,6,2.5,2Story,MetalSd,AllPub,PConc,1999,1999,2006
122000,10120,1889,OldTown,2fmCon,7,4,9,1.5,2.5Unf,Wd Sdng,AllPub,CBlock,1910,1950,2007
378500,13214,2018,Timber,1Fam,9,3,10,2.0,1Story,Stucco,AllPub,PConc,2008,2009,2010
381000,14100,3447,Crawfor,1Fam,8,4,11,3.5,1.5Fin,Stucco,AllPub,CBlock,1935,1997,2008
144000,11344,1524,NAmes,1Fam,5,3,7,1.5,1.5Fin,MetalSd,AllPub,CBlock,1958,1958,2007
260000,23595,1524,ClearCr,1Fam,7,0,4,0.5,1Story,Plywood,AllPub,PConc,1979,1979,2010
185750,9156,1489,NWAmes,1Fam,6,3,7,2.0,1Story,BrkFace,AllPub,CBlock,1968,1968,2009
137000,13526,935,Sawyer,1Fam,5,3,5,1.0,1Story,HdBoard,AllPub,CBlock,1965,1965,2006
177000,11512,1357,Edwards,1Fam,6,2,5,1.0,SLvl,Plywood,AllPub,CBlock,1959,2006,2008
139000,5362,1250,Crawfor,1Fam,5,3,8,2.0,1.5Fin,Wd Sdng,AllPub,PConc,1910,2003,2007
137000,11345,1920,NAmes,Duplex,5,4,10,2.0,2Story,AsbShng,AllPub,CBlock,1948,1950,2007
162000,12936,1395,NWAmes,1Fam,6,3,6,1.5,2Story,HdBoard,AllPub,CBlock,1972,1972,2009
197900,17871,1724,NWAmes,1Fam,6,3,7,1.5,SLvl,HdBoard,AllPub,CBlock,1967,1976,2009
237000,9473,2031,CollgCr,1Fam,8,3,7,2.5,2Story,VinylSd,AllPub,PConc,2002,2002,2008
68400,7500,1128,IDOTRR,1Fam,4,2,6,1.0,1.5Fin,MetalSd,AllPub,CBlock,1920,1950,2010
227000,9808,1573,CollgCr,1Fam,7,3,6,2.0,1Story,VinylSd,AllPub,PConc,2002,2002,2009
180000,8049,1339,Timber,1Fam,7,2,6,2.0,1Story,HdBoard,AllPub,CBlock,1990,1990,2006
150500,8800,1040,CollgCr,1Fam,5,3,5,2.0,1Story,HdBoard,AllPub,CBlock,1977,2008,2009
139000,9400,1824,Mitchel,Duplex,6,4,8,3.0,2Story,MetalSd,AllPub,CBlock,1971,1971,2010
169000,9638,2447,SWISU,1Fam,6,4,10,2.0,1.5Fin,Wd Sdng,AllPub,PConc,1919,1990,2010
132500,6000,1412,BrkSide,1Fam,6,4,6,1.0,1.5Fin,MetalSd,AllPub,CBlock,1939,1950,2009
143000,9790,1328,NWAmes,1Fam,6,3,6,1.5,1Story,HdBoard,AllPub,CBlock,1963,1963,2010
190000,36500,1582,ClearCr,1Fam,5,4,7,2.0,1Story,Wd Sdng,AllPub,CBlock,1964,1964,2006
278000,5664,1659,StoneBr,TwnhsE,8,2,5,2.0,1Story,CemntBd,AllPub,PConc,2000,2000,2009
281000,11065,1970,NridgHt,1Fam,8,3,8,2.5,2Story,VinylSd,AllPub,PConc,2006,2006,2006
180500,14112,1152,NAmes,1Fam,5,3,6,1.0,SLvl,Wd Sdng,AllPub,PConc,1964,1964,2010
119500,1680,1302,BrDale,Twnhs,5,3,6,2.5,2Story,CemntBd,AllPub,CBlock,1972,1972,2009
107500,6600,2372,OldTown,1Fam,5,4,11,2.0,2Story,Wd Sdng,AllPub,Stone,1892,1965,2009
162900,10140,1664,NWAmes,1Fam,7,4,8,2.5,2Story,HdBoard,AllPub,PConc,1976,1976,2006
115000,8172,864,Edwards,1Fam,5,2,5,1.0,1Story,WdShing,AllPub,CBlock,1955,1990,2006
138500,8400,1052,NAmes,1Fam,5,3,5,1.5,1Story,HdBoard,AllPub,CBlock,1968,1968,2006
155000,8700,1128,NAmes,1Fam,5,3,6,2.0,1Story,MetalSd,AllPub,CBlock,1963,1963,2008
140000,3675,1072,Edwards,TwnhsE,6,2,5,2.0,SFoyer,VinylSd,AllPub,PConc,2005,2006,2006
160000,63887,5642,Edwards,1Fam,10,3,12,2.5,2Story,Stucco,AllPub,PConc,2008,2008,2008
154000,7500,1246,NAmes,1Fam,5,3,6,1.5,1Story,BrkFace,AllPub,CBlock,1959,1994,2010
225000,10762,1983,Gilbert,1Fam,7,3,9,2.5,2Story,VinylSd,AllPub,PConc,1999,1999,2009
177500,7500,1494,Crawfor,1Fam,6,3,7,1.0,2Story,Wd Sdng,AllPub,CBlock,1942,1950,2009
290000,10120,2526,NoRidge,1Fam,8,4,8,2.5,2Story,VinylSd,AllPub,PConc,1994,1994,2006
232000,8688,1616,Somerst,1Fam,7,3,7,2.0,1Story,VinylSd,AllPub,PConc,2005,2005,2006
130000,3363,1708,Edwards,TwnhsE,7,3,7,2.0,2Story,VinylSd,AllPub,PConc,2004,2004,2006
325000,13173,1652,NridgHt,1Fam,9,2,6,2.0,1Story,VinylSd,AllPub,PConc,2006,2007,2009
202500,6955,1368,NridgHt,TwnhsE,7,2,6,2.0,1Story,VinylSd,AllPub,PConc,2005,2006,2006
138000,8072,990,CollgCr,1Fam,5,3,5,1.0,1Story,VinylSd,AllPub,PConc,1994,1995,2009
147000,12000,1122,OldTown,1Fam,5,2,6,1.0,1Story,MetalSd,AllPub,CBlock,1948,2005,2008
179200,7153,1294,SawyerW,1Fam,6,3,6,2.0,1Story,HdBoard,AllPub,CBlock,1991,1991,2008
335000,17500,1902,Crawfor,1Fam,7,3,7,2.0,1Story,BrkFace,AllPub,PConc,1959,2002,2010
203000,8814,1274,CollgCr,1Fam,7,3,6,2.0,1Story,VinylSd,AllPub,PConc,2005,2007,2007
302000,9572,2810,NoRidge,1Fam,8,4,9,2.5,2Story,Wd Sdng,AllPub,PConc,1990,1990,2007
333168,14774,2599,NoRidge,1Fam,9,4,10,2.5,2Story,VinylSd,AllPub,PConc,1999,1999,2010
119000,8190,948,Edwards,1Fam,4,3,5,1.0,1Story,Wd Sdng,AllPub,CBlock,1954,1954,2007
206900,11075,2112,NAmes,1Fam,6,4,9,2.5,2Story,HdBoard,AllPub,CBlock,1969,1969,2008
295493,10226,1630,CollgCr,1Fam,8,3,8,2.0,1Story,VinylSd,AllPub,PConc,2008,2008,2009
208900,4230,1352,Somerst,TwnhsE,7,2,5,2.0,1Story,VinylSd,AllPub,PConc,2006,2007,2007
275000,14781,1787,CollgCr,1Fam,8,3,7,2.0,1Story,VinylSd,AllPub,PConc,2001,2002,2006
111000,10215,948,Edwards,1Fam,4,3,5,1.0,1Story,Wd Sdng,AllPub,PConc,1954,1954,2007
156500,8400,1478,NAmes,1Fam,6,3,6,1.5,1Story,BrkFace,AllPub,CBlock,1957,1957,2009
72500,6627,720,BrkSide,1Fam,3,2,4,1.0,1Story,VinylSd,AllPub,CBlock,1949,1950,2008
190000,10186,1923,NoRidge,1Fam,7,3,8,2.5,2Story,HdBoard,AllPub,PConc,1992,1992,2010
82500,5330,708,BrkSide,1Fam,4,2,5,1.0,1Story,VinylSd,AllPub,CBlock,1940,1950,2009
147000,9986,1795,Somerst,1Fam,8,2,7,2.0,1Story,VinylSd,AllPub,PConc,2006,2007,2007
55000,3636,796,IDOTRR,1Fam,4,2,5,1.0,1Story,AsbShng,AllPub,BrkTil,1922,1950,2008
79000,4270,774,Edwards,1Fam,3,3,6,1.0,1Story,MetalSd,AllPub,BrkTil,1931,2006,2007
130500,6600,816,Mitchel,1Fam,5,3,5,1.0,1Story,VinylSd,AllPub,CBlock,1982,2008,2008
256000,10440,2792,OldTown,1Fam,6,5,8,2.0,1.5Fin,BrkFace,AllPub,BrkTil,1920,1950,2008
176500,9084,1632,Gilbert,1Fam,7,3,8,2.5,2Story,VinylSd,AllPub,PConc,1998,1998,2006
227000,10000,1588,Somerst,1Fam,8,3,7,2.0,1Story,VinylSd,AllPub,PConc,2006,2006,2007
132500,10780,954,CollgCr,1Fam,5,3,6,1.0,SLvl,MetalSd,AllPub,CBlock,1976,1976,2006
100000,8877,816,Edwards,1Fam,4,2,3,1.0,1Story,MetalSd,AllPub,CBlock,1938,1958,2009
125500,7200,1360,IDOTRR,1Fam,5,2,6,1.5,1.5Fin,Wd Sdng,AllPub,CBlock,1938,1995,2006
125000,2368,1365,BrDale,TwnhsE,5,3,7,1.5,2Story,HdBoard,AllPub,CBlock,1970,1970,2009
167900,9650,1334,NWAmes,1Fam,6,2,6,2.0,1Story,Plywood,AllPub,CBlock,1977,1977,2009
135000,9246,1656,NWAmes,Duplex,5,4,8,2.0,1Story,Plywood,AllPub,CBlock,1973,1973,2008
52500,4118,693,OldTown,1Fam,4,2,4,1.0,1Story,Wd Sdng,AllPub,CBlock,1941,1950,2006
200000,13450,1861,CollgCr,1Fam,7,3,8,2.5,2Story,VinylSd,AllPub,PConc,2002,2002,2006
128500,9560,864,CollgCr,1Fam,5,3,5,1.0,1Story,MetalSd,AllPub,CBlock,1972,1972,2006
123000,8294,872,NAmes,1Fam,4,3,5,1.0,1Story,MetalSd,AllPub,CBlock,1971,1971,2007
155000,13695,1114,SawyerW,1Fam,6,3,6,1.0,1Story,VinylSd,AllPub,PConc,2003,2004,2008
228500,9375,2169,CollgCr,1Fam,8,3,7,2.5,2Story,VinylSd,AllPub,PConc,2002,2002,2007
177000,7558,1913,Crawfor,1Fam,6,3,9,1.5,1.5Fin,BrkFace,AllPub,BrkTil,1928,1950,2009
155835,11103,1456,CollgCr,1Fam,7,3,8,2.5,2Story,VinylSd,AllPub,PConc,2006,2006,2007
108500,6000,960,OldTown,1Fam,4,2,5,1.0,1Story,MetalSd,AllPub,PConc,1920,1950,2007
262500,20781,2156,NWAmes,1Fam,7,3,9,2.0,1Story,BrkFace,AllPub,CBlock,1968,2003,2006
283463,15306,1776,Timber,1Fam,8,3,7,2.0,1Story,VinylSd,AllPub,PConc,2006,2007,2007
215000,16196,1494,SawyerW,1Fam,7,3,5,2.0,1Story,VinylSd,AllPub,PConc,1998,1998,2007
122000,5250,2358,OldTown,1Fam,8,4,8,2.0,2Story,MetalSd,AllPub,BrkTil,1872,1987,2008
200000,11643,2634,NAmes,Duplex,5,6,12,3.0,2Story,MetalSd,AllPub,CBlock,1969,1969,2009
171000,9247,1716,NAmes,1Fam,6,4,8,1.5,2Story,HdBoard,AllPub,CBlock,1962,1962,2008
134900,6000,1176,BrkSide,1Fam,6,2,4,1.0,1.5Fin,MetalSd,AllPub,BrkTil,1937,2000,2009
410000,14720,3238,NoRidge,1Fam,8,4,9,2.5,1.5Fin,VinylSd,AllPub,PConc,1995,1996,2010
235000,10316,1865,CollgCr,1Fam,7,3,7,2.5,2Story,VinylSd,AllPub,PConc,2000,2000,2008
170000,10192,1920,NWAmes,1Fam,7,4,8,3.0,SLvl,MetalSd,AllPub,CBlock,1968,1992,2006
110000,9477,892,NAmes,1Fam,5,3,5,1.0,1Story,HdBoard,AllPub,CBlock,1966,1966,2008
149900,12537,1078,NAmes,1Fam,5,3,6,1.5,1Story,VinylSd,AllPub,CBlock,1971,2008,2010
177500,2117,1573,Somerst,Twnhs,6,3,5,2.5,2Story,MetalSd,AllPub,PConc,2000,2000,2010
315000,16737,1980,NridgHt,1Fam,9,3,8,2.0,1Story,VinylSd,AllPub,PConc,2004,2005,2006
189000,9842,2601,SWISU,1Fam,5,4,8,3.5,2Story,MetalSd,AllPub,BrkTil,1921,1998,2008
260000,16158,1530,StoneBr,1Fam,7,3,7,2.0,1Story,VinylSd,AllPub,PConc,2005,2005,2009
104900,12513,1738,NAmes,1Fam,4,4,7,2.0,1.5Fin,VinylSd,AllPub,BrkTil,1920,2007,2009
156932,8499,1412,Gilbert,1Fam,6,3,6,2.5,2Story,VinylSd,AllPub,PConc,2006,2007,2007
144152,3180,1200,Somerst,TwnhsE,7,2,4,2.5,2Story,MetalSd,AllPub,PConc,2005,2005,2006
216000,7500,1674,Somerst,1Fam,7,3,7,2.5,2Story,VinylSd,AllPub,PConc,2000,2000,2010
193000,9179,1790,CollgCr,1Fam,7,3,7,2.5,2Story,VinylSd,AllPub,PConc,1999,1999,2008
127000,2665,1475,MeadowV,TwnhsE,5,4,6,2.0,2Story,CemntBd,AllPub,PConc,1977,1977,2006
144000,4435,848,CollgCr,TwnhsE,6,1,4,1.0,1Story,VinylSd,AllPub,PConc,2003,2004,2009
232000,10635,1668,CollgCr,1Fam,8,3,8,2.0,1Story,VinylSd,AllPub,PConc,2003,2003,2010
105000,5400,1374,OldTown,1Fam,4,2,6,1.0,1.5Fin,CBlock,AllPub,PConc,1920,1950,2009
165500,9600,1661,NAmes,1Fam,6,3,8,1.0,SLvl,AsbShng,AllPub,CBlock,1955,1996,2008
274300,9750,2097,CollgCr,1Fam,7,3,8,2.5,2Story,VinylSd,AllPub,PConc,1998,1998,2006
466500,11400,2633,NoRidge,1Fam,10,2,8,2.5,1Story,VinylSd,AllPub,PConc,2001,2002,2007
250000,10625,1958,Somerst,1Fam,7,3,9,2.5,2Story,CemntBd,AllPub,PConc,2005,2005,2008
239000,10991,1571,Timber,1Fam,8,3,7,2.0,1Story,VinylSd,AllPub,PConc,2007,2007,2007
91000,6292,790,SWISU,1Fam,6,2,4,1.0,1Story,Wd Sdng,AllPub,BrkTil,1930,1950,2008
117000,10998,1604,Edwards,1Fam,5,3,6,2.0,1.5Fin,Wd Sdng,AllPub,CBlock,1941,1960,2009
83000,1953,987,BrDale,Twnhs,6,2,5,1.5,2Story,HdBoard,AllPub,CBlock,1973,1973,2006
167500,9735,1394,Timber,1Fam,5,3,7,2.5,SLvl,VinylSd,AllPub,PConc,2006,2007,2008
58500,8212,864,Edwards,1Fam,3,2,5,1.0,1Story,Stucco,AllPub,BrkTil,1914,1950,2010
237500,12925,2117,NAmes,1Fam,6,4,7,2.5,1Story,BrkFace,AllPub,CBlock,1970,1970,2008
157000,7200,1762,OldTown,1Fam,7,4,8,1.5,2Story,Wd Sdng,AllPub,BrkTil,1920,1950,2006
112000,25339,1416,Sawyer,1Fam,5,3,7,2.0,1Story,Wd Sdng,AllPub,BrkTil,1918,2007,2007
105000,9060,1258,Edwards,1Fam,6,2,6,1.0,1.5Fin,WdShing,AllPub,BrkTil,1939,1950,2009
125500,5436,1154,IDOTRR,1Fam,4,3,7,1.0,1.5Fin,VinylSd,AllPub,BrkTil,1922,2007,2010
250000,16692,2784,NWAmes,1Fam,7,5,12,3.5,2Story,Plywood,AllPub,CBlock,1978,1978,2006
136000,8520,2526,OldTown,1Fam,6,5,10,2.0,1.5Fin,Stucco,AllPub,BrkTil,1916,1950,2007
377500,14892,1746,Gilbert,1Fam,9,3,7,2.0,1Story,VinylSd,AllPub,PConc,2006,2007,2009
131000,6000,1218,BrkSide,1Fam,6,3,6,1.0,1.5Fin,Wd Sdng,AllPub,BrkTil,1941,1950,2007
235000,9100,1525,CollgCr,1Fam,7,3,6,2.0,1Story,VinylSd,AllPub,PConc,2000,2000,2006
124000,8944,1584,NAmes,Duplex,5,4,8,2.0,1Story,Plywood,AllPub,CBlock,1967,1967,2009
123000,7838,900,NAmes,1Fam,5,3,6,1.0,SFoyer,HdBoard,AllPub,CBlock,1967,1967,2006
163000,10800,1912,OldTown,2fmCon,6,3,7,2.0,1.5Fin,Wd Sdng,AllPub,BrkTil,1905,2000,2008
246578,4045,1500,Blmngtn,TwnhsE,7,2,6,2.0,1Story,VinylSd,AllPub,PConc,2006,2006,2006
281213,12665,2482,Timber,1Fam,8,4,9,2.5,2Story,VinylSd,AllPub,PConc,2005,2006,2007
160000,57200,1687,Timber,1Fam,5,3,7,1.0,1Story,Wd Sdng,AllPub,CBlock,1948,1950,2010
137500,6120,1513,BrkSide,1Fam,5,4,8,1.5,2Story,MetalSd,AllPub,BrkTil,1920,2004,2007
138000,7200,1904,NAmes,1Fam,5,3,7,1.5,1.5Fin,VinylSd,AllPub,CBlock,1950,1982,2009
137450,6171,1608,SWISU,1Fam,6,3,7,2.5,1.5Fin,WdShing,AllPub,BrkTil,1925,1990,2009
120000,6000,1158,BrkSide,1Fam,6,3,5,1.0,1.5Fin,WdShing,AllPub,BrkTil,1929,1950,2008
193000,7415,1593,Gilbert,1Fam,6,3,8,2.5,2Story,VinylSd,AllPub,PConc,2004,2004,2008
193879,6762,1294,CollgCr,1Fam,7,2,6,2.0,1Story,VinylSd,AllPub,PConc,2006,2006,2006
282922,15256,1464,Somerst,1Fam,8,3,6,2.0,1Story,VinylSd,AllPub,PConc,2007,2007,2007
105000,10410,1214,OldTown,1Fam,3,3,6,1.0,1.5Fin,Wd Sdng,AllPub,PConc,1915,1950,2006
275000,3842,1646,Crawfor,TwnhsE,8,2,5,2.0,1Story,CemntBd,AllPub,PConc,2004,2005,2008
133000,8445,768,CollgCr,1Fam,5,2,5,1.0,SFoyer,HdBoard,AllPub,CBlock,1972,2007,2009
112000,8780,833,Mitchel,1Fam,5,3,5,1.0,1Story,HdBoard,AllPub,CBlock,1985,1985,2009
125500,7740,1363,OldTown,1Fam,4,3,6,1.0,2Story,VinylSd,AllPub,CBlock,1910,1950,2010
215000,20544,2093,NWAmes,1Fam,7,3,7,2.5,2Story,Plywood,AllPub,CBlock,1986,1991,2008
